date,country,direction,spread_wave,spread_ave,activation_share,revenue_per_mw
2022-06-19T00:00:00Z,Poland,UP,NA,8.224010575727263,NA,NA
2022-06-20T00:00:00Z,Poland,DOWN,NA,-71.78420987700474,NA,NA
2022-06-20T00:00:00Z,Poland,UP,NA,71.78420987700474,NA,NA
2022-06-21T00:00:00Z,Poland,DOWN,NA,-0.8337032598161818,NA,NA
2022-06-21T00:00:00Z,Poland,UP,NA,0.8337032598161818,NA,NA
2022-06-22T00:00:00Z,Poland,DOWN,NA,54.41352038822139,NA,NA
2022-06-22T00:00:00Z,Poland,UP,NA,-54.41352038822139,NA,NA
2022-06-23T00:00:00Z,Poland,DOWN,NA,71.84763813670313,NA,NA
2022-06-23T00:00:00Z,Poland,UP,NA,-71.84763813670313,NA,NA
2022-06-24T00:00:00Z,Poland,DOWN,NA,36.801169311729474,NA,NA
2022-06-24T00:00:00Z,Poland,UP,NA,-36.801169311729474,NA,NA
2022-06-25T00:00:00Z,Poland,DOWN,NA,2.2866982577443635,NA,NA
2022-06-25T00:00:00Z,Poland,UP,NA,-2.2866982577443635,NA,NA
2022-06-26T00:00:00Z,Poland,DOWN,NA,4.517802592440894,NA,NA
2022-06-26T00:00:00Z,Poland,UP,NA,-4.517802592440894,NA,NA
2022-06-27T00:00:00Z,Poland,DOWN,NA,15.136883148125866,NA,NA
2022-06-27T00:00:00Z,Poland,UP,NA,-15.136883148125866,NA,NA
2022-06-28T00:00:00Z,Poland,DOWN,NA,-2.226839958658339,NA,NA
2022-06-28T00:00:00Z,Poland,UP,NA,2.226839958658339,NA,NA
2022-06-29T00:00:00Z,Poland,DOWN,NA,-18.459944340701718,NA,NA
2022-06-29T00:00:00Z,Poland,UP,NA,18.459944340701718,NA,NA
2022-06-30T00:00:00Z,Poland,DOWN,NA,10.912618113593744,NA,NA
2022-06-30T00:00:00Z,Poland,UP,NA,-10.912618113593744,NA,NA
2022-07-01T00:00:00Z,Poland,DOWN,NA,30.26089404754882,NA,NA
2022-07-01T00:00:00Z,Poland,UP,NA,-30.26089404754882,NA,NA
2022-07-02T00:00:00Z,Poland,DOWN,NA,25.93428719008265,NA,NA
2022-07-02T00:00:00Z,Poland,UP,NA,-25.93428719008265,NA,NA
2022-07-03T00:00:00Z,Poland,DOWN,NA,30.565768934254347,NA,NA
2022-07-03T00:00:00Z,Poland,UP,NA,-30.565768934254347,NA,NA
2022-07-04T00:00:00Z,Poland,DOWN,NA,25.70732271762208,NA,NA
2022-07-04T00:00:00Z,Poland,UP,NA,-25.70732271762208,NA,NA
2022-07-05T00:00:00Z,Poland,DOWN,NA,23.58754232001346,NA,NA
2022-07-05T00:00:00Z,Poland,UP,NA,-23.58754232001346,NA,NA
2022-07-06T00:00:00Z,Poland,DOWN,NA,48.96495065294851,NA,NA
2022-07-06T00:00:00Z,Poland,UP,NA,-48.96495065294851,NA,NA
2022-07-07T00:00:00Z,Poland,DOWN,NA,57.477266123230166,NA,NA
2022-07-07T00:00:00Z,Poland,UP,NA,-57.477266123230166,NA,NA
2022-07-08T00:00:00Z,Poland,DOWN,NA,64.61993768251483,NA,NA
2022-07-08T00:00:00Z,Poland,UP,NA,-64.61993768251483,NA,NA
2022-07-09T00:00:00Z,Poland,DOWN,NA,-1.4556299007749973,NA,NA
2022-07-09T00:00:00Z,Poland,UP,NA,1.4556299007749973,NA,NA
2022-07-10T00:00:00Z,Poland,DOWN,NA,0.9079702441165836,NA,NA
2022-07-10T00:00:00Z,Poland,UP,NA,-0.9079702441165836,NA,NA
2022-07-11T00:00:00Z,Poland,DOWN,NA,101.02479471162593,NA,NA
2022-07-11T00:00:00Z,Poland,UP,NA,-101.02479471162593,NA,NA
2022-07-12T00:00:00Z,Poland,DOWN,NA,46.13744184949725,NA,NA
2022-07-12T00:00:00Z,Poland,UP,NA,-46.13744184949725,NA,NA
2022-07-13T00:00:00Z,Poland,DOWN,NA,-8.840284185134932,NA,NA
2022-07-13T00:00:00Z,Poland,UP,NA,8.840284185134932,NA,NA
2022-07-14T00:00:00Z,Poland,DOWN,NA,-0.2644686361592048,NA,NA
2022-07-14T00:00:00Z,Poland,UP,NA,0.2644686361592048,NA,NA
2022-07-15T00:00:00Z,Poland,DOWN,NA,6.423932898582253,NA,NA
2022-07-15T00:00:00Z,Poland,UP,NA,-6.423932898582253,NA,NA
2022-07-16T00:00:00Z,Poland,DOWN,NA,19.881659611147033,NA,NA
2022-07-16T00:00:00Z,Poland,UP,NA,-19.881659611147033,NA,NA
2022-07-17T00:00:00Z,Poland,DOWN,NA,24.434939960150377,NA,NA
2022-07-17T00:00:00Z,Poland,UP,NA,-24.434939960150377,NA,NA
2022-07-18T00:00:00Z,Poland,DOWN,NA,70.43994895110472,NA,NA
2022-07-18T00:00:00Z,Poland,UP,NA,-70.43994895110472,NA,NA
2022-07-19T00:00:00Z,Poland,DOWN,NA,21.320356680380016,NA,NA
2022-07-19T00:00:00Z,Poland,UP,NA,-21.320356680380016,NA,NA
2022-07-20T00:00:00Z,Poland,DOWN,NA,54.704213809030236,NA,NA
2022-07-20T00:00:00Z,Poland,UP,NA,-54.704213809030236,NA,NA
2022-07-21T00:00:00Z,Poland,DOWN,NA,89.32498974805215,NA,NA
2022-07-21T00:00:00Z,Poland,UP,NA,-89.32498974805215,NA,NA
2022-07-22T00:00:00Z,Poland,DOWN,NA,94.00697386304863,NA,NA
2022-07-22T00:00:00Z,Poland,UP,NA,-94.00697386304863,NA,NA
2022-07-23T00:00:00Z,Poland,DOWN,NA,40.77199644394256,NA,NA
2022-07-23T00:00:00Z,Poland,UP,NA,-40.77199644394256,NA,NA
2022-07-24T00:00:00Z,Poland,DOWN,NA,6.90651881056188,NA,NA
2022-07-24T00:00:00Z,Poland,UP,NA,-6.90651881056188,NA,NA
2022-07-25T00:00:00Z,Poland,DOWN,NA,48.530214103653364,NA,NA
2022-07-25T00:00:00Z,Poland,UP,NA,-48.530214103653364,NA,NA
2022-07-26T00:00:00Z,Poland,DOWN,NA,63.84576054865861,NA,NA
2022-07-26T00:00:00Z,Poland,UP,NA,-63.84576054865861,NA,NA
2022-07-27T00:00:00Z,Poland,DOWN,NA,75.90155223317932,NA,NA
2022-07-27T00:00:00Z,Poland,UP,NA,-75.90155223317932,NA,NA
2022-07-28T00:00:00Z,Poland,DOWN,NA,130.22986748410645,NA,NA
2022-07-28T00:00:00Z,Poland,UP,NA,-130.22986748410645,NA,NA
2022-07-29T00:00:00Z,Poland,DOWN,NA,109.43812005277044,NA,NA
2022-07-29T00:00:00Z,Poland,UP,NA,-109.43812005277044,NA,NA
2022-07-30T00:00:00Z,Poland,DOWN,NA,50.569231896804446,NA,NA
2022-07-30T00:00:00Z,Poland,UP,NA,-50.569231896804446,NA,NA
2022-07-31T00:00:00Z,Poland,DOWN,NA,14.010742227830672,NA,NA
2022-07-31T00:00:00Z,Poland,UP,NA,-14.010742227830672,NA,NA
2022-08-01T00:00:00Z,Poland,DOWN,NA,20.779490457559564,NA,NA
2022-08-01T00:00:00Z,Poland,UP,NA,-20.779490457559564,NA,NA
2022-08-02T00:00:00Z,Poland,DOWN,NA,55.096441102756884,NA,NA
2022-08-02T00:00:00Z,Poland,UP,NA,-55.096441102756884,NA,NA
2022-08-03T00:00:00Z,Poland,DOWN,NA,-8.542864597332548,NA,NA
2022-08-03T00:00:00Z,Poland,UP,NA,8.542864597332548,NA,NA
2022-08-04T00:00:00Z,Poland,DOWN,NA,9.100509087169689,NA,NA
2022-08-04T00:00:00Z,Poland,UP,NA,-9.100509087169689,NA,NA
2022-08-05T00:00:00Z,Poland,DOWN,NA,26.313822735016686,NA,NA
2022-08-05T00:00:00Z,Poland,UP,NA,-26.313822735016686,NA,NA
2022-08-06T00:00:00Z,Poland,DOWN,NA,-8.835046977944607,NA,NA
2022-08-06T00:00:00Z,Poland,UP,NA,8.835046977944607,NA,NA
2022-08-07T00:00:00Z,Poland,DOWN,NA,-13.09528895475805,NA,NA
2022-08-07T00:00:00Z,Poland,UP,NA,13.09528895475805,NA,NA
2022-08-08T00:00:00Z,Poland,DOWN,NA,40.28901634859504,NA,NA
2022-08-08T00:00:00Z,Poland,UP,NA,-40.28901634859504,NA,NA
2022-08-09T00:00:00Z,Poland,DOWN,NA,3.4158382097326783,NA,NA
2022-08-09T00:00:00Z,Poland,UP,NA,-3.4158382097326783,NA,NA
2022-08-10T00:00:00Z,Poland,DOWN,NA,61.11517767286789,NA,NA
2022-08-10T00:00:00Z,Poland,UP,NA,-61.11517767286789,NA,NA
2022-08-11T00:00:00Z,Poland,DOWN,NA,44.644329405298215,NA,NA
2022-08-11T00:00:00Z,Poland,UP,NA,-44.644329405298215,NA,NA
2022-08-12T00:00:00Z,Poland,DOWN,NA,24.26120799392811,NA,NA
2022-08-12T00:00:00Z,Poland,UP,NA,-24.26120799392811,NA,NA
2022-08-13T00:00:00Z,Poland,DOWN,NA,7.797813956212184,NA,NA
2022-08-13T00:00:00Z,Poland,UP,NA,-7.797813956212184,NA,NA
2022-08-14T00:00:00Z,Poland,DOWN,NA,16.9000611075154,NA,NA
2022-08-14T00:00:00Z,Poland,UP,NA,-16.9000611075154,NA,NA
2022-08-15T00:00:00Z,Poland,DOWN,NA,57.538171830897056,NA,NA
2022-08-15T00:00:00Z,Poland,UP,NA,-57.538171830897056,NA,NA
2022-08-16T00:00:00Z,Poland,DOWN,NA,17.8752665784957,NA,NA
2022-08-16T00:00:00Z,Poland,UP,NA,-17.8752665784957,NA,NA
2022-08-17T00:00:00Z,Poland,DOWN,NA,-17.32862985941927,NA,NA
2022-08-17T00:00:00Z,Poland,UP,NA,17.32862985941927,NA,NA
2022-08-18T00:00:00Z,Poland,DOWN,NA,23.57430220922178,NA,NA
2022-08-18T00:00:00Z,Poland,UP,NA,-23.57430220922178,NA,NA
2022-08-19T00:00:00Z,Poland,DOWN,NA,131.36588868508886,NA,NA
2022-08-19T00:00:00Z,Poland,UP,NA,-131.36588868508886,NA,NA
2022-08-20T00:00:00Z,Poland,DOWN,NA,55.87891162501261,NA,NA
2022-08-20T00:00:00Z,Poland,UP,NA,-55.87891162501261,NA,NA
2022-08-21T00:00:00Z,Poland,DOWN,NA,54.497981793306685,NA,NA
2022-08-21T00:00:00Z,Poland,UP,NA,-54.497981793306685,NA,NA
2022-08-22T00:00:00Z,Poland,DOWN,NA,40.14255795276167,NA,NA
2022-08-22T00:00:00Z,Poland,UP,NA,-40.14255795276167,NA,NA
2022-08-23T00:00:00Z,Poland,DOWN,NA,-1.3818554776348855,NA,NA
2022-08-23T00:00:00Z,Poland,UP,NA,1.3818554776348855,NA,NA
2022-08-24T00:00:00Z,Poland,DOWN,NA,-26.50099285207534,NA,NA
2022-08-24T00:00:00Z,Poland,UP,NA,26.50099285207534,NA,NA
2022-08-25T00:00:00Z,Poland,DOWN,NA,29.907374302102937,NA,NA
2022-08-25T00:00:00Z,Poland,UP,NA,-29.907374302102937,NA,NA
2022-08-26T00:00:00Z,Poland,DOWN,NA,96.48236720062629,NA,NA
2022-08-26T00:00:00Z,Poland,UP,NA,-96.48236720062629,NA,NA
2022-08-27T00:00:00Z,Poland,DOWN,NA,78.79585065643998,NA,NA
2022-08-27T00:00:00Z,Poland,UP,NA,-78.79585065643998,NA,NA
2022-08-28T00:00:00Z,Poland,DOWN,NA,-33.49292060192922,NA,NA
2022-08-28T00:00:00Z,Poland,UP,NA,33.49292060192922,NA,NA
2022-08-29T00:00:00Z,Poland,DOWN,NA,-8.941276400788013,NA,NA
2022-08-29T00:00:00Z,Poland,UP,NA,8.941276400788013,NA,NA
2022-08-30T00:00:00Z,Poland,DOWN,NA,35.21077572354285,NA,NA
2022-08-30T00:00:00Z,Poland,UP,NA,-35.21077572354285,NA,NA
2022-08-31T00:00:00Z,Poland,DOWN,NA,65.53548106853702,NA,NA
2022-08-31T00:00:00Z,Poland,UP,NA,-65.53548106853702,NA,NA
2022-09-01T00:00:00Z,Poland,DOWN,NA,128.79194323867722,NA,NA
2022-09-01T00:00:00Z,Poland,UP,NA,-128.79194323867722,NA,NA
2022-09-02T00:00:00Z,Poland,DOWN,NA,30.197426124859973,NA,NA
2022-09-02T00:00:00Z,Poland,UP,NA,-30.197426124859973,NA,NA
2022-09-03T00:00:00Z,Poland,DOWN,NA,74.25331675336541,NA,NA
2022-09-03T00:00:00Z,Poland,UP,NA,-74.25331675336541,NA,NA
2022-09-04T00:00:00Z,Poland,DOWN,NA,34.20878139167421,NA,NA
2022-09-04T00:00:00Z,Poland,UP,NA,-34.20878139167421,NA,NA
2022-09-05T00:00:00Z,Poland,DOWN,NA,69.48368550368549,NA,NA
2022-09-05T00:00:00Z,Poland,UP,NA,-69.48368550368549,NA,NA
2022-09-06T00:00:00Z,Poland,DOWN,NA,14.122657579598075,NA,NA
2022-09-06T00:00:00Z,Poland,UP,NA,-14.122657579598075,NA,NA
2022-09-07T00:00:00Z,Poland,DOWN,NA,-4.852797815513897,NA,NA
2022-09-07T00:00:00Z,Poland,UP,NA,4.852797815513897,NA,NA
2022-09-08T00:00:00Z,Poland,DOWN,NA,-11.097801539156992,NA,NA
2022-09-08T00:00:00Z,Poland,UP,NA,11.097801539156992,NA,NA
2022-09-09T00:00:00Z,Poland,DOWN,NA,-71.73981092804583,NA,NA
2022-09-09T00:00:00Z,Poland,UP,NA,71.73981092804583,NA,NA
2022-09-10T00:00:00Z,Poland,DOWN,NA,-51.32994980798099,NA,NA
2022-09-10T00:00:00Z,Poland,UP,NA,51.32994980798099,NA,NA
2022-09-11T00:00:00Z,Poland,DOWN,NA,27.44081242417824,NA,NA
2022-09-11T00:00:00Z,Poland,UP,NA,-27.44081242417824,NA,NA
2022-09-12T00:00:00Z,Poland,DOWN,NA,-26.296116256786963,NA,NA
2022-09-12T00:00:00Z,Poland,UP,NA,26.296116256786963,NA,NA
2022-09-13T00:00:00Z,Poland,DOWN,NA,-13.66491450101439,NA,NA
2022-09-13T00:00:00Z,Poland,UP,NA,13.66491450101439,NA,NA
2022-09-14T00:00:00Z,Poland,DOWN,NA,-19.40695665080123,NA,NA
2022-09-14T00:00:00Z,Poland,UP,NA,19.40695665080123,NA,NA
2022-09-15T00:00:00Z,Poland,DOWN,NA,9.077213864150774,NA,NA
2022-09-15T00:00:00Z,Poland,UP,NA,-9.077213864150774,NA,NA
2022-09-16T00:00:00Z,Poland,DOWN,NA,1.7924033444957856,NA,NA
2022-09-16T00:00:00Z,Poland,UP,NA,-1.7924033444957856,NA,NA
2022-09-17T00:00:00Z,Poland,DOWN,NA,5.906042031690803,NA,NA
2022-09-17T00:00:00Z,Poland,UP,NA,-5.906042031690803,NA,NA
2022-09-18T00:00:00Z,Poland,DOWN,NA,-6.581263046677646,NA,NA
2022-09-18T00:00:00Z,Poland,UP,NA,6.581263046677646,NA,NA
2022-09-19T00:00:00Z,Poland,DOWN,NA,-15.746382023527518,NA,NA
2022-09-19T00:00:00Z,Poland,UP,NA,15.746382023527518,NA,NA
2022-09-20T00:00:00Z,Poland,DOWN,NA,-1.1559761904761998,NA,NA
2022-09-20T00:00:00Z,Poland,UP,NA,1.1559761904761998,NA,NA
2022-09-21T00:00:00Z,Poland,DOWN,NA,18.98598839219931,NA,NA
2022-09-21T00:00:00Z,Poland,UP,NA,-18.98598839219931,NA,NA
2022-09-22T00:00:00Z,Poland,DOWN,NA,11.935819625547303,NA,NA
2022-09-22T00:00:00Z,Poland,UP,NA,-11.935819625547303,NA,NA
2022-09-23T00:00:00Z,Poland,DOWN,NA,27.144066085712783,NA,NA
2022-09-23T00:00:00Z,Poland,UP,NA,-27.144066085712783,NA,NA
2022-09-24T00:00:00Z,Poland,DOWN,NA,28.067251693682067,NA,NA
2022-09-24T00:00:00Z,Poland,UP,NA,-28.067251693682067,NA,NA
2022-09-25T00:00:00Z,Poland,DOWN,NA,-1.934961929200945,NA,NA
2022-09-25T00:00:00Z,Poland,UP,NA,1.934961929200945,NA,NA
2022-09-26T00:00:00Z,Poland,DOWN,NA,22.938092299231595,NA,NA
2022-09-26T00:00:00Z,Poland,UP,NA,-22.938092299231595,NA,NA
2022-09-27T00:00:00Z,Poland,DOWN,NA,-6.60550187008624,NA,NA
2022-09-27T00:00:00Z,Poland,UP,NA,6.60550187008624,NA,NA
2022-09-28T00:00:00Z,Poland,DOWN,NA,-19.040684112528,NA,NA
2022-09-28T00:00:00Z,Poland,UP,NA,19.040684112528,NA,NA
2022-09-29T00:00:00Z,Poland,DOWN,NA,-16.08519671701573,NA,NA
2022-09-29T00:00:00Z,Poland,UP,NA,16.08519671701573,NA,NA
2022-09-30T00:00:00Z,Poland,DOWN,NA,-57.81174831040433,NA,NA
2022-09-30T00:00:00Z,Poland,UP,NA,57.81174831040433,NA,NA
2022-10-01T00:00:00Z,Poland,DOWN,NA,-14.624128457397434,NA,NA
2022-10-01T00:00:00Z,Poland,UP,NA,14.624128457397434,NA,NA
2022-10-02T00:00:00Z,Poland,DOWN,NA,-7.025315559798573,NA,NA
2022-10-02T00:00:00Z,Poland,UP,NA,7.025315559798573,NA,NA
2022-10-03T00:00:00Z,Poland,DOWN,NA,-1.3507134256472064,NA,NA
2022-10-03T00:00:00Z,Poland,UP,NA,1.3507134256472064,NA,NA
2022-10-04T00:00:00Z,Poland,DOWN,NA,22.575529263963272,NA,NA
2022-10-04T00:00:00Z,Poland,UP,NA,-22.575529263963272,NA,NA
2022-10-05T00:00:00Z,Poland,DOWN,NA,3.5079842412857536,NA,NA
2022-10-05T00:00:00Z,Poland,UP,NA,-3.5079842412857536,NA,NA
2022-10-06T00:00:00Z,Poland,DOWN,NA,-3.2637102213321123,NA,NA
2022-10-06T00:00:00Z,Poland,UP,NA,3.2637102213321123,NA,NA
2022-10-07T00:00:00Z,Poland,DOWN,NA,14.260464133047726,NA,NA
2022-10-07T00:00:00Z,Poland,UP,NA,-14.260464133047726,NA,NA
2022-10-08T00:00:00Z,Poland,DOWN,NA,-2.219144483804433,NA,NA
2022-10-08T00:00:00Z,Poland,UP,NA,2.219144483804433,NA,NA
2022-10-09T00:00:00Z,Poland,DOWN,NA,4.901136714401962,NA,NA
2022-10-09T00:00:00Z,Poland,UP,NA,-4.901136714401962,NA,NA
2022-10-10T00:00:00Z,Poland,DOWN,NA,-2.3750132659448258,NA,NA
2022-10-10T00:00:00Z,Poland,UP,NA,2.3750132659448258,NA,NA
2022-10-11T00:00:00Z,Poland,DOWN,NA,23.998985417950294,NA,NA
2022-10-11T00:00:00Z,Poland,UP,NA,-23.998985417950294,NA,NA
2022-10-12T00:00:00Z,Poland,DOWN,NA,3.7504913614069206,NA,NA
2022-10-12T00:00:00Z,Poland,UP,NA,-3.7504913614069206,NA,NA
2022-10-13T00:00:00Z,Poland,DOWN,NA,11.838416523473361,NA,NA
2022-10-13T00:00:00Z,Poland,UP,NA,-11.838416523473361,NA,NA
2022-10-14T00:00:00Z,Poland,DOWN,NA,29.36068771726535,NA,NA
2022-10-14T00:00:00Z,Poland,UP,NA,-29.36068771726535,NA,NA
2022-10-15T00:00:00Z,Poland,DOWN,NA,5.277562309724127,NA,NA
2022-10-15T00:00:00Z,Poland,UP,NA,-5.277562309724127,NA,NA
2022-10-16T00:00:00Z,Poland,DOWN,NA,3.691161428650248,NA,NA
2022-10-16T00:00:00Z,Poland,UP,NA,-3.691161428650248,NA,NA
2022-10-17T00:00:00Z,Poland,DOWN,NA,20.587959765698034,NA,NA
2022-10-17T00:00:00Z,Poland,UP,NA,-20.587959765698034,NA,NA
2022-10-18T00:00:00Z,Poland,DOWN,NA,14.840624101127856,NA,NA
2022-10-18T00:00:00Z,Poland,UP,NA,-14.840624101127856,NA,NA
2022-10-19T00:00:00Z,Poland,DOWN,NA,0.835442469306452,NA,NA
2022-10-19T00:00:00Z,Poland,UP,NA,-0.835442469306452,NA,NA
2022-10-20T00:00:00Z,Poland,DOWN,NA,-0.08004980604376721,NA,NA
2022-10-20T00:00:00Z,Poland,UP,NA,0.08004980604376721,NA,NA
2022-10-21T00:00:00Z,Poland,DOWN,NA,-3.5949852392569253,NA,NA
2022-10-21T00:00:00Z,Poland,UP,NA,3.5949852392569253,NA,NA
2022-10-22T00:00:00Z,Poland,DOWN,NA,3.372762471596126,NA,NA
2022-10-22T00:00:00Z,Poland,UP,NA,-3.372762471596126,NA,NA
2022-10-23T00:00:00Z,Poland,DOWN,NA,7.247898468869543,NA,NA
2022-10-23T00:00:00Z,Poland,UP,NA,-7.247898468869543,NA,NA
2022-10-24T00:00:00Z,Poland,DOWN,NA,-4.825575247294156,NA,NA
2022-10-24T00:00:00Z,Poland,UP,NA,4.825575247294156,NA,NA
2022-10-25T00:00:00Z,Poland,DOWN,NA,2.1665363016628674,NA,NA
2022-10-25T00:00:00Z,Poland,UP,NA,-2.1665363016628674,NA,NA
2022-10-26T00:00:00Z,Poland,DOWN,NA,-11.066977610594998,NA,NA
2022-10-26T00:00:00Z,Poland,UP,NA,11.066977610594998,NA,NA
2022-10-27T00:00:00Z,Poland,DOWN,NA,2.106543804907457,NA,NA
2022-10-27T00:00:00Z,Poland,UP,NA,-2.106543804907457,NA,NA
2022-10-28T00:00:00Z,Poland,DOWN,NA,3.7687419354838725,NA,NA
2022-10-28T00:00:00Z,Poland,UP,NA,-3.7687419354838725,NA,NA
2022-10-29T00:00:00Z,Poland,DOWN,NA,-6.971079851930196,NA,NA
2022-10-29T00:00:00Z,Poland,UP,NA,6.971079851930196,NA,NA
2022-10-30T00:00:00Z,Poland,DOWN,NA,-13.39527340031729,NA,NA
2022-10-30T00:00:00Z,Poland,UP,NA,13.39527340031729,NA,NA
2022-10-31T00:00:00Z,Poland,DOWN,NA,-17.42492789635766,NA,NA
2022-10-31T00:00:00Z,Poland,UP,NA,17.42492789635766,NA,NA
2022-11-01T00:00:00Z,Poland,DOWN,NA,-13.303460884534454,NA,NA
2022-11-01T00:00:00Z,Poland,UP,NA,13.303460884534454,NA,NA
2022-11-02T00:00:00Z,Poland,DOWN,NA,-6.287243896389211,NA,NA
2022-11-02T00:00:00Z,Poland,UP,NA,6.287243896389211,NA,NA
2022-11-03T00:00:00Z,Poland,DOWN,NA,10.867188564956662,NA,NA
2022-11-03T00:00:00Z,Poland,UP,NA,-10.867188564956662,NA,NA
2022-11-04T00:00:00Z,Poland,DOWN,NA,-12.664344576243641,NA,NA
2022-11-04T00:00:00Z,Poland,UP,NA,12.664344576243641,NA,NA
2022-11-05T00:00:00Z,Poland,DOWN,NA,6.226855015720475,NA,NA
2022-11-05T00:00:00Z,Poland,UP,NA,-6.226855015720475,NA,NA
2022-11-06T00:00:00Z,Poland,DOWN,NA,8.16674853176722,NA,NA
2022-11-06T00:00:00Z,Poland,UP,NA,-8.16674853176722,NA,NA
2022-11-07T00:00:00Z,Poland,DOWN,NA,-13.7137020697749,NA,NA
2022-11-07T00:00:00Z,Poland,UP,NA,13.7137020697749,NA,NA
2022-11-08T00:00:00Z,Poland,DOWN,NA,-1.2046942487298056,NA,NA
2022-11-08T00:00:00Z,Poland,UP,NA,1.2046942487298056,NA,NA
2022-11-09T00:00:00Z,Poland,DOWN,NA,-4.499586140064768,NA,NA
2022-11-09T00:00:00Z,Poland,UP,NA,4.499586140064768,NA,NA
2022-11-10T00:00:00Z,Poland,DOWN,NA,6.321128153614357,NA,NA
2022-11-10T00:00:00Z,Poland,UP,NA,-6.321128153614357,NA,NA
2022-11-11T00:00:00Z,Poland,DOWN,NA,-4.423852521285035,NA,NA
2022-11-11T00:00:00Z,Poland,UP,NA,4.423852521285035,NA,NA
2022-11-12T00:00:00Z,Poland,DOWN,NA,15.315716228898626,NA,NA
2022-11-12T00:00:00Z,Poland,UP,NA,-15.315716228898626,NA,NA
2022-11-13T00:00:00Z,Poland,DOWN,NA,3.499761217434685,NA,NA
2022-11-13T00:00:00Z,Poland,UP,NA,-3.499761217434685,NA,NA
2022-11-14T00:00:00Z,Poland,DOWN,NA,10.374500090902762,NA,NA
2022-11-14T00:00:00Z,Poland,UP,NA,-10.374500090902762,NA,NA
2022-11-15T00:00:00Z,Poland,DOWN,NA,1.8841908216059073,NA,NA
2022-11-15T00:00:00Z,Poland,UP,NA,-1.8841908216059073,NA,NA
2022-11-16T00:00:00Z,Poland,DOWN,NA,9.05307321595859,NA,NA
2022-11-16T00:00:00Z,Poland,UP,NA,-9.05307321595859,NA,NA
2022-11-17T00:00:00Z,Poland,DOWN,NA,21.561104857981913,NA,NA
2022-11-17T00:00:00Z,Poland,UP,NA,-21.561104857981913,NA,NA
2022-11-18T00:00:00Z,Poland,DOWN,NA,-2.610832151285893,NA,NA
2022-11-18T00:00:00Z,Poland,UP,NA,2.610832151285893,NA,NA
2022-11-19T00:00:00Z,Poland,DOWN,NA,22.15462147853633,NA,NA
2022-11-19T00:00:00Z,Poland,UP,NA,-22.15462147853633,NA,NA
2022-11-20T00:00:00Z,Poland,DOWN,NA,8.191712244594207,NA,NA
2022-11-20T00:00:00Z,Poland,UP,NA,-8.191712244594207,NA,NA
2022-11-21T00:00:00Z,Poland,DOWN,NA,1.884487289016123,NA,NA
2022-11-21T00:00:00Z,Poland,UP,NA,-1.884487289016123,NA,NA
2022-11-22T00:00:00Z,Poland,DOWN,NA,13.497531760435583,NA,NA
2022-11-22T00:00:00Z,Poland,UP,NA,-13.497531760435583,NA,NA
2022-11-23T00:00:00Z,Poland,DOWN,NA,17.386513540782758,NA,NA
2022-11-23T00:00:00Z,Poland,UP,NA,-17.386513540782758,NA,NA
2022-11-24T00:00:00Z,Poland,DOWN,NA,16.62196217896845,NA,NA
2022-11-24T00:00:00Z,Poland,UP,NA,-16.62196217896845,NA,NA
2022-11-25T00:00:00Z,Poland,DOWN,NA,40.930086666666675,NA,NA
2022-11-25T00:00:00Z,Poland,UP,NA,-40.930086666666675,NA,NA
2022-11-26T00:00:00Z,Poland,DOWN,NA,4.947395555555553,NA,NA
2022-11-26T00:00:00Z,Poland,UP,NA,-4.947395555555553,NA,NA
2022-11-27T00:00:00Z,Poland,DOWN,NA,6.917915151515152,NA,NA
2022-11-27T00:00:00Z,Poland,UP,NA,-6.917915151515152,NA,NA
2022-11-28T00:00:00Z,Poland,DOWN,NA,4.5455798665852525,NA,NA
2022-11-28T00:00:00Z,Poland,UP,NA,-4.5455798665852525,NA,NA
2022-11-29T00:00:00Z,Poland,DOWN,NA,25.27974836099061,NA,NA
2022-11-29T00:00:00Z,Poland,UP,NA,-25.27974836099061,NA,NA
2022-11-30T00:00:00Z,Poland,DOWN,NA,0.43893274517911945,NA,NA
2022-11-30T00:00:00Z,Poland,UP,NA,-0.43893274517911945,NA,NA
2022-12-01T00:00:00Z,Poland,DOWN,NA,61.02448582918421,NA,NA
2022-12-01T00:00:00Z,Poland,UP,NA,-61.02448582918421,NA,NA
2022-12-02T00:00:00Z,Poland,DOWN,NA,10.069762002004977,NA,NA
2022-12-02T00:00:00Z,Poland,UP,NA,-10.069762002004977,NA,NA
2022-12-03T00:00:00Z,Poland,DOWN,NA,22.64259851165061,NA,NA
2022-12-03T00:00:00Z,Poland,UP,NA,-22.64259851165061,NA,NA
2022-12-04T00:00:00Z,Poland,DOWN,NA,-5.340452604611434,NA,NA
2022-12-04T00:00:00Z,Poland,UP,NA,5.340452604611434,NA,NA
2022-12-05T00:00:00Z,Poland,DOWN,NA,24.18443641051511,NA,NA
2022-12-05T00:00:00Z,Poland,UP,NA,-24.18443641051511,NA,NA
2022-12-06T00:00:00Z,Poland,DOWN,NA,22.350781121486275,NA,NA
2022-12-06T00:00:00Z,Poland,UP,NA,-22.350781121486275,NA,NA
2022-12-07T00:00:00Z,Poland,DOWN,NA,6.846103137873642,NA,NA
2022-12-07T00:00:00Z,Poland,UP,NA,-6.846103137873642,NA,NA
