country,date,price_uah,price_eur
UA,2022-04-16,2338.0401680965633,73.5332188974158
UA,2022-04-17,2277.770242023448,71.63768188853989
UA,2022-04-18,2375.7696521226953,74.6545682317374
UA,2022-04-19,2350.899019269805,74.34472067415328
UA,2022-04-20,2315.9331336413193,73.3372958669415
UA,2022-04-21,2343.355170572143,73.97258001660875
UA,2022-04-22,2293.5028892054133,72.06290655573403
UA,2022-04-23,2297.0934758444755,72.17572442514629
UA,2022-04-24,2269.107456561134,71.29639093837613
UA,2022-04-25,2324.705633462058,73.43486950509867
UA,2022-04-26,2272.636000893956,72.26739086270356
UA,2022-04-27,2271.942927213786,72.76667405071973
UA,2022-04-28,2308.7593073593075,74.55715753445867
UA,2022-04-29,2333.4080832631234,76.03922466143936
UA,2022-04-30,2272.634484940521,74.0587835506526
UA,2022-05-01,2189.676991942751,71.3554315340667
UA,2022-05-02,2317.3238212187794,75.12120219979315
UA,2022-05-03,2345.5425600000003,76.23838600528508
UA,2022-05-04,2335.2016825151477,75.74740770043427
UA,2022-05-05,2346.9663724372613,76.19773294494534
UA,2022-05-06,2323.1905380135117,75.28283147858882
UA,2022-05-07,2208.5217524801174,71.56699727734141
UA,2022-05-08,2153.267455218271,69.77648553016968
UA,2022-05-09,2196.415751347973,71.06692652785912
UA,2022-05-10,2252.7108848108323,72.99539499079204
UA,2022-05-11,2220.01587330185,71.90870488495827
UA,2022-05-12,2214.21628193452,71.76501625200608
UA,2022-05-13,2190.8812659123055,72.02628940660749
UA,2022-05-14,2262.212913124163,74.37135207425138
UA,2022-05-15,2289.5125082820637,75.26883957031947
UA,2022-05-16,2373.0262580212784,78.1196919366516
UA,2022-05-17,2345.7608460874244,76.96267769782098
UA,2022-05-18,2347.2711012264003,76.10631934460802
UA,2022-05-19,2326.7735997764107,75.67875518862694
UA,2022-05-20,2308.910500022937,75.04064181973092
UA,2022-05-21,2222.1394492537856,72.22054318835266
UA,2022-05-22,2190.2122462956045,71.18289456513106
UA,2022-05-23,2280.310177124941,73.75348266786148
UA,2022-05-24,2200.5483548910915,70.5792585537132
UA,2022-05-25,2268.4855833780944,72.37453087472426
UA,2022-05-26,2209.606390701234,70.86319013964248
UA,2022-05-27,2203.7851606181466,70.37272314122049
UA,2022-05-28,2163.5875923434755,69.08910784436901
UA,2022-05-29,2248.479676468421,71.79993793786608
UA,2022-05-30,2302.088048453724,73.50146864665165
UA,2022-05-31,2308.694792430894,73.28468602870491
UA,2022-06-01,2281.502555926579,72.80678558885445
UA,2022-06-02,2347.67283188466,74.94637879643412
UA,2022-06-03,2284.138725455194,73.02047023909856
UA,2022-06-04,2210.597745074059,70.66947600681756
UA,2022-06-05,2195.483108659513,70.18628387571653
UA,2022-06-06,2242.974576035049,71.46053142116789
UA,2022-06-07,2248.715640206144,71.64024467826768
UA,2022-06-08,2216.7725069570756,71.0729528586659
UA,2022-06-09,2223.0478268936986,70.77290843633436
UA,2022-06-10,2222.9735282511556,70.81021897122184
UA,2022-06-11,2216.3788969237994,70.6001547116209
UA,2022-06-12,2177.211793612263,69.35253249448174
UA,2022-06-13,2264.9609443256945,73.22221934476119
UA,2022-06-14,2274.5339318492906,74.42213463021115
UA,2022-06-15,2351.6686368260425,76.9348852300207
UA,2022-06-16,2251.1986075797195,73.57771904941528
UA,2022-06-17,2236.531641380231,73.59796111621931
UA,2022-06-18,2202.8662162162163,72.4901267326856
UA,2022-06-19,2188.977018932484,72.03307234422506
UA,2022-06-20,2270.0598290688076,73.96765154232524
UA,2022-06-21,2245.9207341651713,72.93087020591425
UA,2022-06-22,2247.877937951707,72.83879128841276
UA,2022-06-23,2260.35730221024,73.49751585832958
UA,2022-06-24,2241.8768238375897,72.94523027938679
UA,2022-06-25,2210.8068025579532,71.93428720127915
UA,2022-06-26,2223.435002145002,72.34517816419766
UA,2022-06-27,2307.41647608798,74.9954977049728
UA,2022-06-28,2356.7486418531985,76.2400813223646
UA,2022-06-29,2344.63715903439,75.84116367193991
UA,2022-06-30,2322.3497270811467,75.4558421410749
UA,2022-07-01,2374.454948660104,78.10270309423827
UA,2022-07-02,2259.6690006224885,74.3270606782676
UA,2022-07-03,2254.644117160253,74.16177770191312
UA,2022-07-04,2366.3524460711783,77.51924412209848
UA,2022-07-05,2399.2963288340757,78.45555264714979
UA,2022-07-06,2649.66625405069,87.98931555782922
UA,2022-07-07,2804.691632361062,94.07865344929468
UA,2022-07-08,2885.5010327584196,96.79413877427966
UA,2022-07-09,2449.0108375286604,82.152074172316
UA,2022-07-10,2548.9446992255625,85.50435579256985
UA,2022-07-11,2669.506897255496,89.87936087187286
UA,2022-07-12,2687.5271366389547,91.06896559030577
UA,2022-07-13,2694.8882028036473,91.76430417310452
UA,2022-07-14,2689.597822498537,91.32946078692731
UA,2022-07-15,2668.6080688206193,91.15530680436883
UA,2022-07-16,2623.144590125834,89.60234839236472
UA,2022-07-17,2644.8895892063233,90.34512215738548
UA,2022-07-18,2585.6028820670113,87.89395634769375
UA,2022-07-19,2630.0235396898383,88.65895395809262
UA,2022-07-20,2616.299083350328,87.21578383059965
UA,2022-07-21,2743.3255627224826,92.03813820932695
UA,2022-07-22,2711.375513988215,72.75169146361213
UA,2022-07-23,2776.220012267302,74.49160056420507
UA,2022-07-24,2653.2097871639116,71.19098731553416
UA,2022-07-25,2690.020631849184,72.27799224157279
UA,2022-07-26,2667.250620938497,71.2949392817315
UA,2022-07-27,2720.6270875974274,73.41775565071532
UA,2022-07-28,2686.341698187713,72.36054180505846
UA,2022-07-29,2710.1626326032124,73.2545682051873
UA,2022-07-30,2707.2649777291804,73.17624579971564
UA,2022-07-31,2787.459400608834,75.34386767961387
UA,2022-08-01,2724.35014858841,72.96747548882219
UA,2022-08-02,2782.871220542907,74.38187009814443
UA,2022-08-03,3010.3494598544953,80.53283164049864
UA,2022-08-04,2951.8604544658074,79.2471288864556
UA,2022-08-05,2958.298636182946,79.50193054046574
UA,2022-08-06,2959.2160896377077,79.52658637471534
UA,2022-08-07,3140.9683980906234,84.41103557313608
UA,2022-08-08,2997.558297805194,80.1122029506693
UA,2022-08-09,3027.3468368963145,81.17016532193043
UA,2022-08-10,3012.5821234864648,80.59255983045834
UA,2022-08-11,3067.1358279932665,81.76804783747534
UA,2022-08-12,2954.794911240101,78.26939550218006
UA,2022-08-13,2952.7321321442437,78.21475466322602
UA,2022-08-14,2689.56116931633,71.24363389409535
UA,2022-08-15,2802.3602099902328,74.5421569224652
UA,2022-08-16,2880.126461879814,77.25308829478843
UA,2022-08-17,2888.7360858085813,78.00437679390224
UA,2022-08-18,2905.2496958831175,78.15315345439846
UA,2022-08-19,2945.7832796821804,79.15006246173677
UA,2022-08-20,2724.8349355787163,73.21341554095811
UA,2022-08-21,2740.2100868904245,73.62652949780411
UA,2022-08-22,2875.8275116512787,78.2663750548055
UA,2022-08-23,2848.3101470490014,77.88950484976186
UA,2022-08-24,2998.394640871923,82.60495456697126
UA,2022-08-25,3190.528923466543,87.88052773194389
UA,2022-08-26,3272.6215071677984,89.70805210323782
UA,2022-08-27,3269.0045132139185,89.6089042239731
UA,2022-08-28,3151.6906115288516,86.3931331420597
UA,2022-08-29,3185.1348486320694,87.15246106028916
UA,2022-08-30,3322.08764692146,90.88164487939649
UA,2022-08-31,3330.9052632385506,90.86831394350101
UA,2022-09-01,3225.504099028986,88.19985832883933
UA,2022-09-02,3203.4670391819704,87.56661634799501
UA,2022-09-03,3136.5821662188223,85.73832158528565
UA,2022-09-04,3032.3924625683176,82.89030108269142
UA,2022-09-05,3237.8431140641724,88.62571786927136
UA,2022-09-06,3319.5902921449915,91.54611493613018
UA,2022-09-07,3329.495545151776,91.75450010063591
UA,2022-09-08,3404.141330407512,94.20073360639101
UA,2022-09-09,3512.04331492965,95.82891025781397
UA,2022-09-10,3568.2311205209767,97.36203946402439
UA,2022-09-11,3389.743585937207,92.49186435511942
UA,2022-09-12,3602.6419891030023,98.13468339642952
UA,2022-09-13,3676.167894625829,99.09609657454317
UA,2022-09-14,3670.1401680891445,98.61753089644873
UA,2022-09-15,3689.1985515710876,100.95499963251748
UA,2022-09-16,3659.0810504223045,100.21118238968671
UA,2022-09-17,3544.460505570839,97.07207173118144
UA,2022-09-18,3379.9930252466806,92.56780400908922
UA,2022-09-19,3544.6011184477934,97.21703418880584
UA,2022-09-20,3607.631362659801,98.82188774186997
UA,2022-09-21,3553.46132047676,97.28926782360321
UA,2022-09-22,3595.7024061026855,99.30575242492586
UA,2022-09-23,3603.7555507760753,99.89121958643993
UA,2022-09-24,3540.606262390307,98.1408069005651
UA,2022-09-25,3345.580353079533,92.73495301910182
UA,2022-09-26,3589.38529775261,100.64054511522679
UA,2022-09-27,3602.0318445764933,102.22154933172028
UA,2022-09-28,3579.8879609391593,101.53521399468937
UA,2022-09-29,3532.346172685922,100.99862677876612
UA,2022-09-30,3539.9183979337167,99.5446821930063
UA,2022-10-01,3538.1730047648393,99.49560066378258
UA,2022-10-02,3499.140882900318,98.39799339447652
UA,2022-10-03,3524.534723170367,98.90349177295964
UA,2022-10-04,3528.5722431756362,98.8190751266022
UA,2022-10-05,3537.2603437354182,97.80028709571998
UA,2022-10-06,3541.9375404590005,97.80116193968361
UA,2022-10-07,3491.981667649384,96.79299903676005
UA,2022-10-08,3475.9780346781426,96.34940002101472
UA,2022-10-09,3482.9276615081103,96.54203425769776
UA,2022-10-10,3529.9139546822303,98.60921179658156
UA,2022-10-11,3619.2533106689793,102.06954317752707
UA,2022-10-12,3641.9050845788033,102.45467442867238
UA,2022-10-13,3634.7271460507027,102.37918197683275
UA,2022-10-14,3565.885043137582,100.0792869931346
UA,2022-10-15,3578.3608278497695,100.42942941880769
UA,2022-10-16,3438.265836389137,96.49755649327085
UA,2022-10-17,3584.4064143358005,100.8734360434123
UA,2022-10-18,3499.5787780291203,98.24868269236936
UA,2022-10-19,3673.5272915826895,102.19827713882255
UA,2022-10-20,3608.8791245727734,100.91294812058433
UA,2022-10-21,3571.0039417357393,99.50800415017696
UA,2022-10-22,3591.522145937578,100.07975528296296
UA,2022-10-23,3550.361279225179,98.93278491763442
UA,2022-10-24,3575.253158367447,100.32165639298182
UA,2022-10-25,3489.683110837928,97.0491355401157
UA,2022-10-26,3474.6267380898103,96.30233417838524
UA,2022-10-27,3416.6525840761374,93.24492542857281
UA,2022-10-28,3459.6404121899823,94.16908679672014
UA,2022-10-29,3464.8833285453484,94.31179545615097
UA,2022-10-30,3447.8715973516946,93.84874756663822
UA,2022-10-31,3457.372803127708,94.95798632575857
UA,2022-11-01,3487.1437864898444,96.22972171219047
UA,2022-11-02,3424.04267402657,94.20323528028334
UA,2022-11-03,3531.44297865949,97.50142130072528
UA,2022-11-04,3497.2630491390482,98.15831712376082
UA,2022-11-05,3510.4355317246705,98.52803158469189
UA,2022-11-06,3519.44484263683,98.78089755020743
UA,2022-11-07,3524.201264721649,97.94426791178986
UA,2022-11-08,3481.881673629759,95.37233104882338
UA,2022-11-09,3458.9828125412323,94.66938932716339
UA,2022-11-10,3493.284240714756,95.05638811619055
UA,2022-11-11,3407.689958523395,93.66391600604129
UA,2022-11-12,3402.2657242559,93.51482526450916
UA,2022-11-13,3407.492002131983,93.65847496796452
UA,2022-11-14,3420.0965637460768,90.7134481209605
UA,2022-11-15,3415.7599673214627,90.45351663607546
UA,2022-11-16,3420.437573476399,89.87244930151238
UA,2022-11-17,3464.859752899413,90.95671841388723
UA,2022-11-18,3380.37261156075,89.50338014252108
UA,2022-11-19,3362.824665291819,89.03875665685644
UA,2022-11-20,3373.802813070362,89.32942914974178
UA,2022-11-21,3397.7022443659466,89.67137612932882
UA,2022-11-22,3411.43577679807,91.09769993132015
UA,2022-11-23,3411.4444209229573,90.84079823302802
UA,2022-11-24,3417.0963600712275,90.52846148532505
UA,2022-11-25,3166.8961640740827,83.18263913452766
UA,2022-11-26,3364.335407338097,88.36863718199648
UA,2022-11-27,3412.0561013574024,89.62208316323463
UA,2022-11-28,3433.6647225780807,90.45481355579771
UA,2022-11-29,3493.661754394065,91.21355945888112
UA,2022-11-30,3388.071877779949,89.31397037464542
UA,2022-12-01,3116.8332641308552,82.1954035657059
UA,2022-12-02,3268.097215533923,85.54108665184984
UA,2022-12-03,3341.8974742862206,87.47277775909488
UA,2022-12-04,3205.562496550029,83.90426636696844
UA,2022-12-05,3266.7947456367065,84.76462510344442
UA,2022-12-06,3287.617166518882,84.87393066579793
UA,2022-12-07,3412.2591279234207,88.66096584066717
UA,2022-12-08,3379.1152186272225,87.71636880184468
UA,2022-12-09,3394.2593518927615,88.2476191834927
UA,2022-12-10,3363.180195472623,87.4395897208121
UA,2022-12-11,3250.9451566517887,84.5215820089434
UA,2022-12-12,3310.1240158782666,85.75450818337478
UA,2022-12-13,3334.015480504048,86.37345804414633
UA,2022-12-14,3339.9020556784662,86.57530342885754
UA,2022-12-15,3373.3529050601787,86.65776730110174
UA,2022-12-16,3381.361268746087,87.02714176228729
UA,2022-12-17,3350.7444680099766,86.23914768351283
UA,2022-12-18,2636.5954133650284,67.85887238065037
UA,2022-12-19,3413.6136723933155,87.89433134282707
UA,2022-12-20,3418.4307108837124,88.1345496727911
UA,2022-12-21,3412.7297133508514,87.92953005250557
UA,2022-12-22,3365.423936981502,86.58019009177893
UA,2022-12-23,3390.7023350742693,87.17310007338172
UA,2022-12-24,3357.817961601786,86.32766084095067
UA,2022-12-25,3396.953264652466,87.3338080494358
UA,2022-12-26,3351.268527017182,86.29727885402437
UA,2022-12-27,3415.0639601846856,87.91922293180492
UA,2022-12-28,3422.270136235071,88.00958041195804
UA,2022-12-29,3403.8377411411166,87.40406641231102
UA,2022-12-30,3435.883150363017,88.21039640479108
UA,2022-12-31,3446.705107738328,88.48823156628399
UA,2023-01-01,2974.7987452889397,76.37284653253933
UA,2023-01-02,3486.5478609712877,89.31392937396028
UA,2023-01-03,3493.4021259996703,89.56499767972265
UA,2023-01-04,3523.355070422536,91.42595245246319
UA,2023-01-05,3510.6186758306176,90.50295502797408
UA,2023-01-06,3494.8088821873694,90.12512171263519
UA,2023-01-07,3422.567236079164,88.26213367302944
UA,2023-01-08,3492.7905466852585,90.07307230480869
UA,2023-01-09,3514.3223441923074,91.58248949640267
UA,2023-01-10,3500.1611113610124,89.55781231493759
UA,2023-01-11,3528.4440384747086,90.02028361175492
UA,2023-01-12,3496.566459439651,89.03277737873674
UA,2023-01-13,3484.9848389128397,88.54803056413957
UA,2023-01-14,3464.888490514482,88.03741368789494
UA,2023-01-15,3457.6377773270237,87.8531843719548
UA,2023-01-16,3484.660537114955,88.13870202460423
UA,2023-01-17,3480.725969354196,87.9902212025905
UA,2023-01-18,3514.938903968623,88.56048052690305
UA,2023-01-19,3516.0486518608914,88.81759179991793
UA,2023-01-20,3484.3007957567975,88.1621597296863
UA,2023-01-21,3448.6820938244523,87.26091099336948
UA,2023-01-22,3295.7538723408993,83.39141662995837
UA,2023-01-23,3494.572187693784,88.34024353277292
UA,2023-01-24,3543.96115269723,89.15199406059155
UA,2023-01-25,3512.1440970165354,88.41677274439577
UA,2023-01-26,3478.7980525145335,87.48853963152924
UA,2023-01-27,3444.02712654293,86.43930413753206
UA,2023-01-28,3396.22510734112,85.23955363489269
UA,2023-01-29,3421.4957606134485,85.87380464503312
UA,2023-01-30,3423.225283713954,86.12277496122981
UA,2023-01-31,3417.835477509099,85.71116298717276
UA,2023-02-01,3402.251039315958,85.92693060727719
UA,2023-02-02,3408.483828589603,85.57085150969446
UA,2023-02-03,3360.359540368914,83.64846363097337
UA,2023-02-04,3286.167264371682,81.80161664156692
UA,2023-02-05,2870.869940362743,71.46373979057121
UA,2023-02-06,2976.467030084421,74.43791511718933
UA,2023-02-07,3103.8736123772687,78.76952156168124
UA,2023-02-08,3388.325257176217,86.55057683375396
UA,2023-02-09,3442.004828791854,87.68009366095347
UA,2023-02-10,3468.724631927602,88.07759345313924
UA,2023-02-11,3451.9237120807607,87.6509857673379
UA,2023-02-12,3366.3228972343013,85.47741635225456
UA,2023-02-13,3402.002890518907,87.08703808375162
UA,2023-02-14,3417.795829648488,87.41769456326878
UA,2023-02-15,3272.1098865246922,83.17407980388386
UA,2023-02-16,3440.2246221168184,87.93378359264827
UA,2023-02-17,3421.1058079836084,87.48601975173274
UA,2023-02-18,3148.0197371917584,80.50254285152538
UA,2023-02-19,2940.6207638952774,75.19884524826436
UA,2023-02-20,3257.818207176429,83.88288202381779
UA,2023-02-21,3226.6661262988546,82.68372256955567
UA,2023-02-22,3058.1649277594565,78.44666857581204
UA,2023-02-23,2883.5484977381516,74.06476024683947
UA,2023-02-24,2542.6598641729256,65.49347847474637
UA,2023-02-25,2419.1404332753323,62.311882185485764
UA,2023-02-26,2385.027333990022,61.433201727580276
UA,2023-02-27,2821.670097844638,73.02421048143222
UA,2023-02-28,3104.848296754733,80.41356858808973
UA,2023-03-01,3406.019553522597,87.73177704826763
UA,2023-03-02,3476.8892449969157,88.97898025348213
UA,2023-03-03,3500.9472252350165,90.2661932472087
UA,2023-03-04,3398.388156572769,87.62187554816121
UA,2023-03-05,3225.2188842844853,83.15698933560104
UA,2023-03-06,3429.0723658871743,88.3672217325479
UA,2023-03-07,3408.615302522552,87.5966988204991
UA,2023-03-08,3116.458760825339,79.88216195609021
UA,2023-03-09,3244.054530359047,84.11455697625819
UA,2023-03-10,3331.542552800327,86.26447245865047
UA,2023-03-11,3348.656144892635,86.70759901949076
UA,2023-03-12,3060.995875591487,79.2591390387774
UA,2023-03-13,3340.300633006688,86.2177714713697
UA,2023-03-14,3278.8159643155905,83.84732139736991
UA,2023-03-15,3061.0968514213655,77.9444514122081
UA,2023-03-16,3112.1133112992684,80.5864916710282
UA,2023-03-17,3095.415477249967,79.94977599633152
UA,2023-03-18,3064.940727486136,79.16266052344282
UA,2023-03-19,3113.815039694755,80.42500812807694
UA,2023-03-20,3241.4945722903562,83.43121442721167
UA,2023-03-21,3244.111019607075,82.86680254944828
UA,2023-03-22,3247.7981881366313,82.3837522483596
UA,2023-03-23,3108.0542285556967,78.83180378009905
UA,2023-03-24,2993.6178955439395,75.27989376847191
UA,2023-03-25,3079.2769248749914,77.43394376862413
UA,2023-03-26,2941.1639754659527,73.96084582414728
UA,2023-03-27,3173.4105345117596,80.73274721712237
UA,2023-03-28,3122.846240216576,79.28038000138551
UA,2023-03-29,3221.622561639782,81.3313076799125
UA,2023-03-30,3175.3366138546635,79.98550624462298
UA,2023-03-31,3228.155241957792,81.14775929227355
UA,2023-04-01,3264.5319140658066,82.06217796511436
UA,2023-04-02,3134.0794094360213,78.78292785124687
UA,2023-04-03,3274.81537021218,82.41162258664228
UA,2023-04-04,3165.3920759186112,79.61047448300121
UA,2023-04-05,3182.5461789477204,79.83249038506472
UA,2023-04-06,3286.1306048114493,82.12205873796579
UA,2023-04-07,3102.739884807186,77.73446019269106
UA,2023-04-08,2973.11137908817,74.48681382472003
UA,2023-04-09,2745.144727875288,68.77545379072541
UA,2023-04-10,3080.316672006178,77.17268047296426
UA,2023-04-11,3062.2728178079856,76.89322831909567
UA,2023-04-12,2977.9966941632124,74.66738611614359
UA,2023-04-13,2729.8224652532394,68.34449028101272
UA,2023-04-14,2709.6158151322184,67.29640733093957
UA,2023-04-15,2481.670916080456,61.63513509820103
UA,2023-04-16,2085.3454312643744,51.791938467569565
UA,2023-04-17,2390.56440967085,59.14691221283037
UA,2023-04-18,2671.9002837182315,66.55922506721515
UA,2023-04-19,3037.207660345986,75.72837538824001
UA,2023-04-20,3065.197781488901,76.69187322485158
UA,2023-04-21,2724.946193370104,68.01075697766967
UA,2023-04-22,2328.980952675576,58.12803128495638
UA,2023-04-23,2307.742625627498,57.597953038643304
UA,2023-04-24,2531.0433661668903,63.03890029182428
UA,2023-04-25,2448.013907598235,60.85181889722202
UA,2023-04-26,2215.469352546534,54.99380309058115
UA,2023-04-27,2456.202214258317,60.80942701880868
UA,2023-04-28,2472.513465423211,61.2825890339639
UA,2023-04-29,2484.120162968546,61.57026733608814
UA,2023-04-30,2550.051816776941,63.20441918244741
UA,2023-05-01,2610.849994896016,65.05623900249715
UA,2023-05-02,2717.1686491436326,67.47494118704901
UA,2023-05-03,2742.6941448437524,68.38510731011236
UA,2023-05-04,2907.6403669959846,72.02495837235128
UA,2023-05-05,2781.213802865313,68.681781659233
UA,2023-05-06,2625.970127648273,64.8480554659253
UA,2023-05-07,2719.895212791606,67.16752554172217
UA,2023-05-08,2933.3558865990685,72.85994323423799
UA,2023-05-09,2933.749283941312,72.71114513585088
UA,2023-05-10,2873.4405208514204,71.67778431241584
UA,2023-05-11,2878.8648449568577,71.89182120238678
UA,2023-05-12,2834.9414776543344,70.92442521645114
UA,2023-05-13,2730.1051968981774,68.30163634653309
UA,2023-05-14,2759.906730380675,69.04720963242815
UA,2023-05-15,2820.2976071552703,70.81068694572683
UA,2023-05-16,2965.6686265947487,74.57012101007156
UA,2023-05-17,2985.361077872213,74.98947706810814
UA,2023-05-18,2919.0274280613994,73.72268076438007
UA,2023-05-19,2905.1707592135135,73.46103150960533
UA,2023-05-20,2779.0674679231856,70.27234532805655
UA,2023-05-21,2748.400630642519,69.49689435236766
UA,2023-05-22,2990.170098176279,75.66621956572286
UA,2023-05-23,2984.4183226833684,75.42295181551688
UA,2023-05-24,2967.998676194951,75.33526941495718
UA,2023-05-25,2980.8441450452538,75.63674562408663
UA,2023-05-26,3081.639194562249,78.52590472235599
UA,2023-05-27,3026.574597183401,77.12275625027777
UA,2023-05-28,2908.438743696962,74.11243473322942
UA,2023-05-29,3007.5062756688712,76.49437200143633
UA,2023-05-30,3058.863869419025,78.08024498273237
UA,2023-05-31,3053.1319258235626,77.72699542832171
UA,2023-06-01,3013.2717913734523,77.15397888054763
UA,2023-06-02,2964.5176354549685,75.71777921687588
UA,2023-06-03,3066.3307190864643,78.31822270744594
UA,2023-06-04,2953.443407177376,75.43492848875353
UA,2023-06-05,3154.824779358101,80.18158845519496
UA,2023-06-06,3115.9043025151846,79.70348937335643
UA,2023-06-07,3130.637672334407,80.16669412608977
UA,2023-06-08,3203.4260070233586,81.75112496901524
UA,2023-06-09,3173.109053493525,80.81903966678959
UA,2023-06-10,3044.273723193475,77.5376057499376
